	Unnamed: 0	URLs	Nome	Acceleration	Sprint Speed	Positioning	Finishing	Shot Power	Long Shot	Volleys	Penalties	Vision	Crossing	Free Kick	Shot Passing	Long Passing	Curve	Agility	Balance	Reactions	Ball Control	Dribbling	Composure	Interceptions	Heading	Def. Awareness	Standing Tackle	Sliding	Jumping	Stamina	Strength	Aggression	Diving	Kicking	Handling	Reflexes	Positioning GK	Posição	Overall	Tipo	Nome Completo	País	Time	Posição Alternativa 1	Posição Alternativa 2	Posição Alternativa 3	Foto	Versão
3517	3517	/players/192641-kevin-vogt/24-50524289/	kevin-vogt	66.0	72.0	55.0	50.0	76.0	57.0	51.0	53.0	67.0	63.0	62.0	80.0	81.0	50.0	54.0	46.0	76.0	73.0	67.0	80.0	80.0	75.0	75.0	76.0	75.0	76.0	67.0	83.0	70.0	6.0	8.0	13.0	14.0	7.0	CB	76	Common	Kevin Vogt	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1831.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50524289.webp	Versão 1
3570	3570	/players/192641-kevin-vogt/24-192641/	kevin-vogt	66.0	72.0	55.0	50.0	76.0	57.0	51.0	53.0	67.0	63.0	62.0	80.0	81.0	50.0	54.0	46.0	76.0	73.0	67.0	80.0	80.0	75.0	75.0	76.0	75.0	76.0	67.0	83.0	70.0	6.0	8.0	13.0	14.0	7.0	CB	76	Common	Kevin Vogt	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/10029.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/192641.webp	Versão 2
2626	2626	/players/200610-kevin-volland/24-200610/	kevin-volland	69.0	68.0	82.0	82.0	85.0	81.0	85.0	72.0	80.0	78.0	80.0	78.0	74.0	79.0	73.0	79.0	77.0	79.0	78.0	82.0	45.0	76.0	36.0	50.0	38.0	86.0	83.0	85.0	80.0	8.0	9.0	7.0	12.0	7.0	ST	79	Common	Kevin Volland	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1831.png?quality=100&amp;width=80	CAM	CF		https://game-assets.fut.gg/2024/cards/futgg-cards/200610.webp	Versão 1
1594	1594	/players/193041-keylor-navas/24-193041/	keylor-navas	54.0	53.0	16.0	15.0	56.0	13.0	11.0	25.0	64.0	11.0	15.0	40.0	37.0	21.0	60.0	61.0	80.0	30.0	24.0	63.0	22.0	11.0	28.0	14.0	14.0	73.0	39.0	75.0	32.0	84.0	75.0	80.0	87.0	84.0	GK	85	Rare	Keylor Navas	https://game-assets.fut.gg/2024/nations/72.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/73.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/193041.webp	Versão 1
1620	1620	/players/246219-khadija-shaw/24-246219/	khadija-shaw	69.0	69.0	88.0	90.0	85.0	78.0	77.0	75.0	79.0	59.0	56.0	75.0	65.0	58.0	55.0	45.0	84.0	80.0	78.0	86.0	25.0	89.0	23.0	25.0	17.0	92.0	79.0	92.0	71.0	10.0	10.0	15.0	10.0	7.0	ST	85	Rare	Khadija Shaw	https://game-assets.fut.gg/2024/nations/82.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/10.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/246219.webp	Versão 1
1243	1243	/players/246219-khadija-shaw/24-50577867/	khadija-shaw	71.0	71.0	90.0	92.0	87.0	80.0	79.0	77.0	80.0	60.0	57.0	76.0	66.0	59.0	56.0	46.0	85.0	81.0	79.0	87.0	26.0	92.0	24.0	26.0	18.0	93.0	80.0	93.0	72.0	10.0	10.0	15.0	10.0	7.0	ST	86	Team of the Week	Khadija Shaw	https://game-assets.fut.gg/2024/nations/82.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/10.png?quality=100&amp;width=80	CF			https://game-assets.fut.gg/2024/cards/futgg-cards/50577867.webp	Versão 1
2641	2641	/players/247246-khephren-thuram/24-247246/	khephren-thuram	73.0	72.0	78.0	75.0	74.0	71.0	55.0	59.0	79.0	72.0	56.0	82.0	78.0	72.0	71.0	70.0	78.0	80.0	80.0	79.0	77.0	76.0	77.0	77.0	74.0	86.0	82.0	80.0	70.0	7.0	14.0	9.0	9.0	11.0	CM	79	Rare	Khéphren Thuram	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/72.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/247246.webp	Versão 1
1007	1007	/players/247246-khephren-thuram/24-50578894/	khephren-thuram	81.0	80.0	87.0	83.0	82.0	79.0	61.0	66.0	86.0	79.0	61.0	89.0	85.0	79.0	77.0	76.0	85.0	87.0	87.0	86.0	83.0	82.0	83.0	83.0	80.0	95.0	90.0	88.0	77.0	7.0	14.0	9.0	9.0	11.0	CM	87	Ultimate Dynasties	Khéphren Thuram	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/72.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/50578894.webp	Versão 1
764	764	/players/247635-khvicha-kvaratskhelia/24-67356499/	khvicha-kvaratskhelia	89.0	90.0	87.0	85.0	81.0	86.0	66.0	67.0	88.0	80.0	67.0	85.0	78.0	84.0	87.0	75.0	86.0	90.0	91.0	84.0	42.0	65.0	40.0	41.0	36.0	79.0	81.0	72.0	64.0	9.0	8.0	15.0	8.0	14.0	RW	88	Radioactive	Khvicha Kvaratskhelia	https://game-assets.fut.gg/2024/nations/20.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116365.1.png?quality=100&amp;width=80	LM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/67356499.webp	Versão 1
1342	1342	/players/247635-khvicha-kvaratskhelia/24-247635/	khvicha-kvaratskhelia	83.0	84.0	84.0	82.0	78.0	83.0	64.0	65.0	86.0	78.0	65.0	83.0	76.0	82.0	85.0	73.0	84.0	88.0	89.0	82.0	40.0	62.0	38.0	39.0	34.0	77.0	79.0	70.0	62.0	9.0	8.0	15.0	8.0	14.0	LW	86	Rare	Khvicha Kvaratskhelia	https://game-assets.fut.gg/2024/nations/20.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116365.1.png?quality=100&amp;width=80	LM	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/247635.webp	Versão 1
507	507	/players/247635-khvicha-kvaratskhelia/24-84133715/	khvicha-kvaratskhelia	91.0	92.0	88.0	86.0	82.0	87.0	67.0	68.0	89.0	81.0	67.0	86.0	79.0	85.0	90.0	76.0	90.0	92.0	92.0	86.0	43.0	67.0	41.0	42.0	36.0	81.0	83.0	73.0	65.0	9.0	8.0	15.0	8.0	14.0	LW	89	TOTY Honourable Mentions	Khvicha Kvaratskhelia	https://game-assets.fut.gg/2024/nations/20.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116365.1.png?quality=100&amp;width=80	LM	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/84133715.webp	Versão 1
689	689	/players/247635-khvicha-kvaratskhelia/24-100910931/	khvicha-kvaratskhelia	87.0	88.0	88.0	86.0	82.0	87.0	67.0	68.0	88.0	80.0	67.0	85.0	78.0	84.0	88.0	76.0	87.0	91.0	92.0	85.0	42.0	65.0	40.0	41.0	36.0	79.0	81.0	72.0	64.0	9.0	8.0	15.0	8.0	14.0	LW	88	Team of the Week	Khvicha Kvaratskhelia	https://game-assets.fut.gg/2024/nations/20.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116365.1.png?quality=100&amp;width=80	LM	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/100910931.webp	Versão 1
1081	1081	/players/247635-khvicha-kvaratskhelia/24-50579283/	khvicha-kvaratskhelia	85.0	86.0	86.0	84.0	80.0	85.0	66.0	67.0	87.0	79.0	66.0	84.0	77.0	83.0	86.0	74.0	85.0	89.0	90.0	83.0	41.0	64.0	39.0	40.0	35.0	78.0	80.0	71.0	63.0	9.0	8.0	15.0	8.0	14.0	LW	87	Team of the Week	Khvicha Kvaratskhelia	https://game-assets.fut.gg/2024/nations/20.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/116365.1.png?quality=100&amp;width=80	LM	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/50579283.webp	Versão 2
2441	2441	/players/226491-kieran-tierney/24-226491/	kieran-tierney	78.0	81.0	75.0	52.0	79.0	66.0	38.0	42.0	74.0	83.0	56.0	78.0	68.0	72.0	74.0	74.0	80.0	77.0	79.0	75.0	77.0	59.0	78.0	79.0	78.0	76.0	77.0	71.0	84.0	13.0	8.0	16.0	13.0	12.0	LB	80	Rare	Kieran Tierney	https://game-assets.fut.gg/2024/nations/42.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/457.png?quality=100&amp;width=80	LWB			https://game-assets.fut.gg/2024/cards/futgg-cards/226491.webp	Versão 1
1255	1255	/players/226491-kieran-tierney/24-50558139/	kieran-tierney	86.0	89.0	84.0	58.0	88.0	74.0	42.0	47.0	81.0	91.0	62.0	85.0	75.0	79.0	80.0	80.0	86.0	83.0	85.0	81.0	84.0	65.0	85.0	86.0	85.0	86.0	87.0	80.0	95.0	13.0	8.0	16.0	13.0	12.0	LB	86	Thunderstruck	Kieran Tierney	https://game-assets.fut.gg/2024/nations/42.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/457.png?quality=100&amp;width=80	LWB			https://game-assets.fut.gg/2024/cards/futgg-cards/50558139.webp	Versão 1
732	732	/players/186345-kieran-trippier/24-84072425/	kieran-trippier	91.0	80.0	86.0	61.0	92.0	80.0	65.0	74.0	89.0	96.0	91.0	88.0	90.0	91.0	71.0	85.0	91.0	91.0	82.0	90.0	91.0	87.0	90.0	92.0	89.0	90.0	97.0	73.0	85.0	11.0	8.0	14.0	10.0	11.0	RB	88	FC Versus Fire	Kieran Trippier	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/13.png?quality=100&amp;width=80	RWB			https://game-assets.fut.gg/2024/cards/futgg-cards/84072425.webp	Versão 1
730	730	/players/186345-kieran-trippier/24-100849641/	kieran-trippier	86.0	75.0	89.0	62.0	95.0	82.0	67.0	76.0	90.0	97.0	92.0	89.0	91.0	92.0	73.0	87.0	94.0	94.0	84.0	93.0	89.0	85.0	88.0	90.0	87.0	89.0	96.0	72.0	84.0	11.0	8.0	14.0	10.0	11.0	CM	88	FC Versus Ice	Kieran Trippier	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/13.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/100849641.webp	Versão 1
1625	1625	/players/186345-kieran-trippier/24-186345/	kieran-trippier	73.0	64.0	77.0	54.0	82.0	71.0	58.0	66.0	85.0	92.0	87.0	84.0	86.0	87.0	66.0	79.0	85.0	85.0	76.0	84.0	83.0	79.0	82.0	84.0	81.0	79.0	85.0	64.0	75.0	11.0	8.0	14.0	10.0	11.0	RB	85	Rare	Kieran Trippier	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/13.png?quality=100&amp;width=80	RWB			https://game-assets.fut.gg/2024/cards/futgg-cards/186345.webp	Versão 1
1022	1022	/players/186345-kieran-trippier/24-67295209/	kieran-trippier	83.0	72.0	85.0	60.0	91.0	79.0	64.0	73.0	88.0	95.0	90.0	87.0	89.0	90.0	70.0	84.0	90.0	90.0	81.0	89.0	88.0	84.0	87.0	89.0	86.0	87.0	93.0	70.0	82.0	11.0	8.0	14.0	10.0	11.0	RB	87	Team of the Week	Kieran Trippier	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/13.png?quality=100&amp;width=80	RWB			https://game-assets.fut.gg/2024/cards/futgg-cards/67295209.webp	Versão 1
1313	1313	/players/186345-kieran-trippier/24-50517993/	kieran-trippier	75.0	66.0	78.0	55.0	83.0	72.0	59.0	67.0	86.0	93.0	88.0	85.0	87.0	88.0	67.0	80.0	86.0	86.0	77.0	85.0	85.0	81.0	84.0	86.0	83.0	80.0	86.0	65.0	76.0	11.0	8.0	14.0	10.0	11.0	RB	86	Team of the Week	Kieran Trippier	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/13.png?quality=100&amp;width=80	RWB			https://game-assets.fut.gg/2024/cards/futgg-cards/50517993.webp	Versão 2
3924	3924	/players/237386-kiernan-dewsbury-hall/24-237386/	kiernan-dewsbury-hall	69.0	64.0	76.0	60.0	71.0	70.0	68.0	62.0	76.0	69.0	68.0	79.0	76.0	70.0	69.0	71.0	81.0	78.0	76.0	76.0	70.0	63.0	69.0	68.0	64.0	74.0	85.0	72.0	71.0	12.0	9.0	15.0	7.0	10.0	CM	76	Common	Kiernan Dewsbury-Hall	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/95.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/237386.webp	Versão 1
1723	1723	/players/237386-kiernan-dewsbury-hall/24-50569034/	kiernan-dewsbury-hall	79.0	74.0	86.0	68.0	81.0	80.0	78.0	71.0	85.0	77.0	76.0	88.0	85.0	78.0	77.0	80.0	91.0	87.0	85.0	85.0	82.0	74.0	81.0	80.0	75.0	82.0	94.0	80.0	80.0	12.0	9.0	15.0	7.0	10.0	CM	84	SQUAD FOUNDATIONS	Kiernan Dewsbury-Hall	https://game-assets.fut.gg/2024/nations/14.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/95.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/50569034.webp	Versão 1
3284	3284	/players/261855-kika-nazareth/24-261855/	kika-nazareth	78.0	79.0	76.0	75.0	69.0	74.0	68.0	74.0	75.0	67.0	68.0	80.0	74.0	73.0	72.0	72.0	75.0	80.0	81.0	77.0	42.0	69.0	38.0	52.0	45.0	78.0	73.0	68.0	47.0	5.0	10.0	8.0	11.0	9.0	CAM	77	Common	Kika Nazareth	https://game-assets.fut.gg/2024/nations/38.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/234.png?quality=100&amp;width=80	CM	ST		https://game-assets.fut.gg/2024/cards/futgg-cards/261855.webp	Versão 1
4403	4403	/players/225200-kike-barja/24-225200/	kike-barja	80.0	74.0	75.0	73.0	66.0	61.0	49.0	58.0	73.0	74.0	41.0	71.0	69.0	52.0	75.0	62.0	71.0	77.0	78.0	69.0	33.0	59.0	35.0	30.0	31.0	72.0	66.0	60.0	47.0	6.0	12.0	12.0	8.0	15.0	RM	75	Common	Kike Barja	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/479.png?quality=100&amp;width=80	LM	RW		https://game-assets.fut.gg/2024/cards/futgg-cards/225200.webp	Versão 1
1311	1311	/players/260930-kiliann-sildillia/24-50592578/	kiliann-sildillia	82.0	85.0	72.0	38.0	51.0	43.0	31.0	60.0	64.0	83.0	38.0	84.0	66.0	64.0	80.0	84.0	81.0	83.0	77.0	69.0	84.0	86.0	86.0	86.0	85.0	94.0	85.0	85.0	85.0	12.0	14.0	9.0	12.0	8.0	RB	86	UEL Road to the Knockouts	Kiliann Sildillia	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/25.png?quality=100&amp;width=80	RWB	CB	RM	https://game-assets.fut.gg/2024/cards/futgg-cards/50592578.webp	Versão 1
1369	1369	/players/245872-kim-little/24-245872/	kim-little	79.0	74.0	89.0	74.0	85.0	74.0	82.0	78.0	86.0	78.0	65.0	89.0	80.0	77.0	85.0	88.0	89.0	91.0	88.0	84.0	74.0	56.0	38.0	75.0	74.0	67.0	92.0	53.0	65.0	12.0	6.0	5.0	6.0	10.0	CM	86	Rare	Kim Little	https://game-assets.fut.gg/2024/nations/42.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80	CDM	CAM		https://game-assets.fut.gg/2024/cards/futgg-cards/245872.webp	Versão 1
398	398	/players/245872-kim-little/24-50577520/	kim-little	87.0	82.0	95.0	79.0	90.0	79.0	87.0	83.0	90.0	82.0	69.0	93.0	84.0	81.0	91.0	94.0	95.0	97.0	94.0	90.0	79.0	61.0	41.0	80.0	79.0	77.0	99.0	60.0	75.0	12.0	6.0	5.0	6.0	10.0	CM	90	Thunderstruck	Kim Little	https://game-assets.fut.gg/2024/nations/42.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/1.png?quality=100&amp;width=80	CDM	CAM		https://game-assets.fut.gg/2024/cards/futgg-cards/50577520.webp	Versão 1
1775	1775	/players/237086-kim-min-jae/24-237086/	kim-min-jae	75.0	84.0	48.0	23.0	51.0	37.0	24.0	30.0	57.0	35.0	23.0	75.0	69.0	36.0	65.0	65.0	82.0	68.0	57.0	72.0	85.0	79.0	86.0	87.0	85.0	83.0	77.0	88.0	84.0	13.0	11.0	7.0	11.0	14.0	CB	84	Rare	Kim Min Jae	https://game-assets.fut.gg/2024/nations/167.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/237086.webp	Versão 1
506	506	/players/237086-kim-min-jae/24-67345950/	kim-min-jae	81.0	90.0	55.0	26.0	59.0	43.0	28.0	35.0	62.0	38.0	25.0	81.0	75.0	39.0	71.0	71.0	90.0	75.0	62.0	80.0	90.0	84.0	91.0	92.0	90.0	89.0	83.0	94.0	90.0	13.0	11.0	7.0	11.0	14.0	CB	89	TOTY Honourable Mentions	Kim Min Jae	https://game-assets.fut.gg/2024/nations/167.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/67345950.webp	Versão 1
1000	1000	/players/237086-kim-min-jae/24-50568734/	kim-min-jae	79.0	88.0	52.0	25.0	56.0	40.0	26.0	33.0	60.0	37.0	24.0	79.0	73.0	38.0	69.0	69.0	87.0	72.0	61.0	77.0	88.0	82.0	89.0	90.0	88.0	86.0	80.0	91.0	87.0	13.0	11.0	7.0	11.0	14.0	CB	87	Team of the Week	Kim Min Jae	https://game-assets.fut.gg/2024/nations/167.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50568734.webp	Versão 1
1394	1394	/players/269805-kinga-szemik/24-50601453/	kinga-szemik	65.0	57.0	9.0	13.0	56.0	8.0	8.0	19.0	41.0	12.0	12.0	31.0	24.0	16.0	42.0	45.0	66.0	22.0	17.0	33.0	14.0	11.0	10.0	15.0	13.0	52.0	32.0	42.0	22.0	89.0	86.0	84.0	87.0	85.0	GK	85	Team of the Week	Kinga Szemik	https://game-assets.fut.gg/2024/nations/37.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/379.png?quality=100&amp;width=80				https://game-assets.fut.gg/2024/cards/futgg-cards/50601453.webp	Versão 1
716	716	/players/213345-kingsley-coman/24-84099425/	kingsley-coman	95.0	89.0	88.0	80.0	88.0	78.0	83.0	69.0	87.0	86.0	74.0	85.0	79.0	88.0	96.0	88.0	89.0	91.0	92.0	82.0	27.0	71.0	34.0	32.0	25.0	91.0	83.0	78.0	53.0	5.0	5.0	3.0	5.0	3.0	LW	88	FC Versus Fire	Kingsley Coman	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	LWB	LM		https://game-assets.fut.gg/2024/cards/futgg-cards/84099425.webp	Versão 1
723	723	/players/213345-kingsley-coman/24-100876641/	kingsley-coman	95.0	89.0	91.0	82.0	91.0	80.0	85.0	71.0	90.0	89.0	77.0	88.0	81.0	91.0	95.0	87.0	88.0	90.0	91.0	81.0	27.0	71.0	34.0	32.0	25.0	89.0	80.0	75.0	43.0	5.0	5.0	3.0	5.0	3.0	RW	88	FC Versus Ice	Kingsley Coman	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	RWB	RM		https://game-assets.fut.gg/2024/cards/futgg-cards/100876641.webp	Versão 1
1601	1601	/players/213345-kingsley-coman/24-213345/	kingsley-coman	92.0	86.0	83.0	75.0	83.0	73.0	78.0	65.0	82.0	81.0	70.0	80.0	74.0	83.0	92.0	84.0	85.0	87.0	88.0	78.0	23.0	61.0	29.0	27.0	21.0	79.0	69.0	66.0	38.0	5.0	5.0	3.0	5.0	3.0	LM	85	Rare	Kingsley Coman	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	RM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/213345.webp	Versão 1
1040	1040	/players/213345-kingsley-coman/24-67322209/	kingsley-coman	94.0	88.0	87.0	79.0	87.0	77.0	82.0	68.0	85.0	84.0	73.0	83.0	77.0	86.0	94.0	86.0	87.0	89.0	90.0	80.0	25.0	65.0	31.0	29.0	22.0	83.0	72.0	69.0	40.0	5.0	5.0	3.0	5.0	3.0	RW	87	Team of the Week	Kingsley Coman	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	RM	LM	LW	https://game-assets.fut.gg/2024/cards/futgg-cards/67322209.webp	Versão 1
1305	1305	/players/213345-kingsley-coman/24-50544993/	kingsley-coman	93.0	87.0	85.0	77.0	85.0	75.0	80.0	67.0	84.0	83.0	72.0	82.0	76.0	85.0	93.0	85.0	86.0	88.0	89.0	79.0	24.0	63.0	30.0	28.0	22.0	80.0	70.0	67.0	39.0	5.0	5.0	3.0	5.0	3.0	RM	86	Team of the Week	Kingsley Coman	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	LM	RW	LW	https://game-assets.fut.gg/2024/cards/futgg-cards/50544993.webp	Versão 2
200	200	/players/213345-kingsley-coman/24-117653857/	kingsley-coman	97.0	91.0	94.0	87.0	94.0	84.0	89.0	75.0	92.0	91.0	81.0	90.0	85.0	94.0	98.0	90.0	91.0	93.0	94.0	83.0	31.0	77.0	39.0	37.0	29.0	93.0	85.0	80.0	55.0	5.0	5.0	3.0	5.0	3.0	LM	91	Ultimate Birthday	Kingsley Coman	https://game-assets.fut.gg/2024/nations/18.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	RM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/117653857.webp	Versão 1
699	699	/players/251011-kirian/24-67359875/	kirian	89.0	78.0	85.0	70.0	93.0	96.0	60.0	71.0	97.0	69.0	66.0	94.0	92.0	83.0	91.0	89.0	81.0	92.0	90.0	91.0	75.0	77.0	81.0	78.0	79.0	90.0	95.0	88.0	80.0	7.0	10.0	8.0	13.0	12.0	CM	88	POTM LALIGA EA SPORTS	Kirian	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/472.png?quality=100&amp;width=80	CDM	CAM		https://game-assets.fut.gg/2024/cards/futgg-cards/67359875.webp	Versão 1
1824	1824	/players/251011-kirian/24-50582659/	kirian	87.0	65.0	79.0	64.0	86.0	89.0	55.0	66.0	92.0	64.0	62.0	88.0	86.0	77.0	85.0	83.0	76.0	87.0	84.0	85.0	68.0	69.0	72.0	70.0	71.0	84.0	91.0	83.0	75.0	7.0	10.0	8.0	13.0	12.0	CM	83	Team of the Week	Kirian	https://game-assets.fut.gg/2024/nations/45.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/472.png?quality=100&amp;width=80	CDM	CAM		https://game-assets.fut.gg/2024/cards/futgg-cards/50582659.webp	Versão 1
3051	3051	/players/265274-kirsty-hanson/24-265274/	kirsty-hanson	77.0	82.0	77.0	75.0	78.0	77.0	57.0	56.0	78.0	77.0	62.0	82.0	76.0	62.0	80.0	82.0	76.0	79.0	77.0	74.0	41.0	43.0	45.0	79.0	70.0	70.0	67.0	78.0	63.0	6.0	15.0	6.0	15.0	13.0	LM	78	Rare	Kirsty Hanson	https://game-assets.fut.gg/2024/nations/42.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/2.png?quality=100&amp;width=80	RM	CAM	LW	https://game-assets.fut.gg/2024/cards/futgg-cards/265274.webp	Versão 1
4058	4058	/players/245889-kirsty-smith/24-245889/	kirsty-smith	79.0	79.0	44.0	25.0	60.0	25.0	18.0	45.0	42.0	75.0	44.0	67.0	51.0	63.0	70.0	80.0	73.0	68.0	52.0	57.0	73.0	64.0	76.0	73.0	72.0	67.0	69.0	48.0	59.0	15.0	13.0	11.0	9.0	13.0	LB	75	Common	Kirsty Smith	https://game-assets.fut.gg/2024/nations/42.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/19.png?quality=100&amp;width=80	RB	LWB		https://game-assets.fut.gg/2024/cards/futgg-cards/245889.webp	Versão 1
926	926	/players/248822-klara-buhl/24-50580470/	klara-buhl	86.0	87.0	88.0	93.0	87.0	88.0	82.0	73.0	86.0	84.0	70.0	86.0	80.0	77.0	91.0	85.0	87.0	89.0	87.0	85.0	46.0	86.0	38.0	23.0	22.0	88.0	87.0	80.0	50.0	9.0	13.0	6.0	9.0	14.0	LM	87	Future Stars	Klara Bühl	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	CAM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/50580470.webp	Versão 1
2015	2015	/players/248822-klara-buhl/24-248822/	klara-buhl	81.0	82.0	84.0	89.0	83.0	84.0	78.0	70.0	77.0	78.0	64.0	80.0	72.0	71.0	88.0	76.0	83.0	85.0	83.0	73.0	41.0	77.0	34.0	21.0	20.0	86.0	80.0	73.0	40.0	9.0	13.0	6.0	9.0	14.0	LM	83	Rare	Klara Bühl	https://game-assets.fut.gg/2024/nations/21.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/21.png?quality=100&amp;width=80	CAM	LW		https://game-assets.fut.gg/2024/cards/futgg-cards/248822.webp	Versão 1
3354	3354	/players/233152-ko-itakura/24-233152/	ko-itakura	77.0	70.0	48.0	41.0	67.0	36.0	34.0	38.0	59.0	34.0	40.0	74.0	69.0	41.0	71.0	69.0	74.0	70.0	68.0	76.0	82.0	70.0	77.0	80.0	80.0	81.0	84.0	75.0	74.0	13.0	9.0	6.0	12.0	10.0	CB	77	Rare	Ko Itakura	https://game-assets.fut.gg/2024/nations/163.png?quality=100&amp;width=80	https://game-assets.fut.gg/2024/clubs/23.png?quality=100&amp;width=80	CDM			https://game-assets.fut.gg/2024/cards/futgg-cards/233152.webp	Versão 1
