	Número	Nome	Posição	Acceleration	Sprint Speed	Positioning	Finishing	Shot Power	Long Shot	Volleys	Penalties	Vision	Crossing	Free Kick	Shot Passing	Long Passing	Curve	Agility	Balance	Reactions	Ball Control	Dribbling	Composure	Interceptions	Heading	Def. Awareness	Standing Tackle	Sliding	Jumping	Stamina	Strength	Aggression
3999	2735	Robin Olsen																														
4000	2737	Divock Origi																														
4001	2739	Rosa Otermin Abella																														
4002	2741	Pacheco																														
4003	2743	Sebastian Palacios																														
4004	2745	Jose Luis Palomino																														
4005	2718	Vitaliy Mykolenko																														
4006	2720	Meaghan Nally																														
4007	2722	Eva Maria Navarro Garcia																														
4008	2724	Badou Ndiaye																														
4009	2726	Carly Nelson																														
4010	2728	Eddie Nketiah																														
4011	2730	Robert Kenedy Nunes Do Nascimento																														
4012	2732	Igoh Ogbu																														
4013	2734	Lincoln																														
4014	2736	Gift Emmanuel Orban																														
4015	2738	Mislav Orsic																														
4016	2740	Jacqueline Owusu																														
4017	2742	Joseph Paintsil																														
4018	2744	Nicolas Pallois																														
4019	2746	Strahinja Pavlovic																														
4020	2747	Amahl Pellegrino																														
4021	2749	Romain Perraud																														
4022	2751	Martina Piemonte																														
4023	2753	Gonzalo Piovi																														
4024	2755	Madison Pogarch																														
4025	2757	Sanjin Prcic																														
4026	2759	Ricard Puig Marti																														
4027	2761	Valeri Qazaishvili																														
